salary_usd,job_title,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry
91090.0,Research Scientist,2,0,China,1,100,"Azure, PyTorch, NLP, TensorFlow",1,9,Telecommunications
93959.18999999999,Principal Data Scientist,1,3,France,2,50,"Spark, Java, GCP",2,4,Retail
125565.56999999999,AI Product Manager,1,1,Germany,2,0,"SQL, Python, GCP",2,3,Technology
59373.0,Head of AI,0,2,Austria,2,0,"Python, GCP, Mathematics, Scala, Deep Learning",3,0,Gaming
76273.47,Machine Learning Researcher,0,1,France,0,0,"GCP, Python, Azure, Scala",2,0,Education
152969.0,Robotics Engineer,3,3,Austria,2,0,"TensorFlow, PyTorch, Spark",1,16,Government
147893.0,Research Scientist,2,3,Switzerland,0,50,"R, Python, Data Visualization, TensorFlow",1,8,Healthcare
69807.0,Principal Data Scientist,0,0,United States,2,0,"Data Visualization, Scala, Python, SQL, Linux",0,0,Transportation
92240.64,AI Software Engineer,0,0,United Kingdom,2,0,"Java, AWS, GCP, Spark",0,0,Gaming
141523.0,Data Engineer,3,1,South Korea,2,0,"AWS, Mathematics, Linux",1,10,Manufacturing
122796.0,Data Analyst,2,1,India,2,100,"Scala, AWS, Spark, Deep Learning",3,9,Healthcare
81885.0,AI Consultant,1,1,United States,0,0,"Scala, GCP, MLOps, Python, Computer Vision",3,3,Retail
161166.80000000002,Data Analyst,2,2,United Kingdom,1,50,"Scala, Mathematics, MLOps, Python",0,5,Government
133565.0,Robotics Engineer,2,1,United States,0,100,"R, Git, Statistics, Spark, Python",2,5,Media
81625.84000000001,Data Analyst,0,2,United Kingdom,0,100,"Java, Kubernetes, Tableau",3,1,Government
76875.0,ML Ops Engineer,0,1,United States,1,0,"Docker, Hadoop, PyTorch, Python, Java",0,0,Transportation
64400.0,Deep Learning Engineer,0,2,Australia,2,0,"AWS, R, Python",0,1,Transportation
68857.0,Autonomous Systems Engineer,1,2,Japan,1,0,"MLOps, Data Visualization, Deep Learning, Python",2,3,Government
97840.0,Computer Vision Engineer,2,1,Ireland,1,100,"R, Linux, AWS",0,7,Technology
168619.0,Machine Learning Engineer,3,0,Sweden,2,100,"Azure, Git, SQL, NLP, Docker",0,18,Automotive
160659.52000000002,Machine Learning Researcher,2,3,United Kingdom,1,100,"Git, NLP, MLOps",1,8,Education
81112.0,Principal Data Scientist,2,3,India,0,100,"Java, Git, Data Visualization, SQL, Kubernetes",3,7,Consulting
151642.72,Head of AI,1,3,United Kingdom,1,0,"Git, Java, MLOps",2,4,Energy
151610.0,NLP Engineer,2,1,United States,2,100,"TensorFlow, Kubernetes, Git, Computer Vision, Statistics",1,5,Retail
95128.0,Machine Learning Engineer,2,3,Austria,2,100,"Linux, Statistics, MLOps, Computer Vision, Deep Learning",0,7,Government
185956.88,Machine Learning Engineer,2,3,United Kingdom,0,0,"Tableau, GCP, SQL, MLOps",3,8,Gaming
69822.0,ML Ops Engineer,1,3,China,0,50,"GCP, R, Python, Kubernetes",0,3,Finance
88380.0,Machine Learning Researcher,0,1,Switzerland,2,50,"Azure, Python, Data Visualization",0,0,Automotive
233393.93999999997,NLP Engineer,3,1,France,0,50,"PyTorch, Scala, NLP, GCP",0,18,Transportation
56268.0,Deep Learning Engineer,1,0,Austria,0,50,"Java, Hadoop, Deep Learning, TensorFlow",0,4,Automotive
166492.16999999998,Data Engineer,3,1,France,1,50,"Deep Learning, Statistics, Docker",2,12,Telecommunications
178371.0,NLP Engineer,3,2,India,1,0,"Spark, Python, Tableau",1,15,Energy
157412.0,Computer Vision Engineer,3,2,Israel,0,50,"Tableau, SQL, MLOps, PyTorch",1,12,Government
250562.0,AI Software Engineer,3,2,Switzerland,0,0,"Docker, TensorFlow, Hadoop, Git, Scala",1,12,Government
167401.0,Data Engineer,3,0,Ireland,1,50,"Tableau, AWS, NLP, Scala",0,14,Manufacturing
99833.76,Computer Vision Engineer,0,2,Germany,2,0,"Git, SQL, Spark, MLOps",0,0,Consulting
94160.0,AI Consultant,2,0,Ireland,0,100,"Tableau, Linux, SQL, Spark, GCP",1,5,Automotive
147732.0,NLP Engineer,3,1,Japan,1,100,"Hadoop, SQL, Computer Vision",2,17,Gaming
50749.0,Autonomous Systems Engineer,0,3,Canada,0,50,"SQL, MLOps, Data Visualization, Scala, Git",2,0,Government
260000.90999999997,AI Consultant,3,1,Netherlands,1,0,"Data Visualization, Hadoop, Scala, AWS",3,19,Retail
47958.0,Data Analyst,0,1,Finland,2,50,"Mathematics, Scala, MLOps, SQL",0,0,Gaming
52877.0,Data Scientist,0,3,Israel,2,50,"R, SQL, Scala",3,1,Retail
138782.0,AI Research Scientist,3,2,Finland,1,0,"Git, AWS, PyTorch",0,19,Finance
66150.0,AI Specialist,2,0,Ireland,0,100,"Computer Vision, SQL, Java, GCP",2,5,Finance
178470.0,Principal Data Scientist,3,0,Australia,2,100,"Python, TensorFlow, Git, PyTorch, MLOps",3,18,Energy
62936.0,Deep Learning Engineer,1,1,China,1,100,"AWS, SQL, Azure",0,3,Technology
159003.0,Machine Learning Engineer,3,0,Japan,0,50,"Mathematics, R, MLOps",3,11,Real Estate
98694.0,Computer Vision Engineer,3,2,China,1,50,"R, Python, Azure, Java",2,15,Education
50471.0,Data Engineer,0,0,China,0,100,"Kubernetes, Scala, Data Visualization",0,1,Energy
104460.0,AI Software Engineer,1,3,Sweden,1,0,"Deep Learning, Kubernetes, SQL",0,3,Transportation
63711.0,Research Scientist,0,1,Australia,1,0,"Kubernetes, Scala, PyTorch, AWS, Docker",2,0,Healthcare
64384.0,Data Analyst,0,1,Australia,2,0,"Python, Kubernetes, Scala, Linux",3,0,Consulting
223296.0,AI Architect,2,3,Denmark,2,0,"Git, Python, Scala, AWS",2,5,Healthcare
73372.0,Autonomous Systems Engineer,2,1,Finland,1,50,"Hadoop, GCP, MLOps, Statistics",3,9,Real Estate
108175.86,Machine Learning Researcher,1,0,France,1,50,"Hadoop, Python, Kubernetes",1,3,Manufacturing
80483.0,AI Product Manager,1,1,Finland,2,50,"Git, Python, TensorFlow, SQL",0,2,Government
71730.0,Machine Learning Researcher,1,0,China,2,100,"Linux, GCP, Statistics, NLP, Azure",3,2,Technology
186565.0,Machine Learning Researcher,3,1,Norway,0,0,"R, Git, Computer Vision",2,19,Retail
114225.0,Robotics Engineer,2,1,Finland,2,50,"Linux, SQL, PyTorch, NLP, Git",2,9,Consulting
160286.0,AI Software Engineer,3,0,Canada,0,0,"SQL, Computer Vision, Linux, Data Visualization, Git",3,19,Retail
60957.0,Head of AI,1,2,Ireland,2,100,"Python, Spark, TensorFlow",3,4,Real Estate
90148.0,Autonomous Systems Engineer,1,3,Canada,1,50,"Java, MLOps, TensorFlow",3,4,Real Estate
105723.0,Data Analyst,2,2,Sweden,1,50,"NLP, SQL, Python",0,5,Education
388754.0,Data Scientist,3,2,Switzerland,2,0,"Docker, Python, Mathematics",2,16,Transportation
45129.0,AI Consultant,0,2,China,1,50,"Kubernetes, Mathematics, Git, PyTorch",2,1,Technology
79561.17,Data Engineer,1,0,France,1,100,"Python, TensorFlow, Tableau, Linux, Java",2,2,Technology
51736.0,Robotics Engineer,0,0,Japan,1,50,"Spark, Data Visualization, SQL, TensorFlow, GCP",2,0,Government
112035.0,Data Scientist,2,2,Canada,2,50,"Python, Mathematics, Deep Learning, TensorFlow, AWS",1,8,Consulting
65074.229999999996,Data Engineer,0,2,France,0,100,"Linux, R, Scala",3,1,Gaming
56796.0,AI Research Scientist,0,1,Ireland,1,50,"Python, TensorFlow, Tableau",1,1,Gaming
61808.0,Robotics Engineer,0,2,Sweden,2,0,"SQL, PyTorch, Azure",2,0,Healthcare
78751.0,AI Consultant,1,2,Singapore,1,100,"PyTorch, SQL, Java, Git",2,3,Gaming
238449.0,AI Architect,3,1,United States,1,50,"Scala, Linux, Docker, Git",1,15,Gaming
81908.0,AI Research Scientist,0,3,Australia,2,100,"Mathematics, PyTorch, Azure",1,0,Consulting
79556.0,Machine Learning Engineer,2,2,India,1,100,"Scala, Linux, Python",2,7,Consulting
70609.0,NLP Engineer,0,2,Canada,1,100,"Data Visualization, PyTorch, SQL, Computer Vision, GCP",0,1,Healthcare
136481.44,Principal Data Scientist,1,1,United Kingdom,0,100,"Deep Learning, SQL, Data Visualization, NLP, Tableau",2,2,Government
62606.0,NLP Engineer,1,2,Canada,0,100,"Kubernetes, Java, Computer Vision",2,3,Technology
44279.0,NLP Engineer,0,2,Israel,0,0,"Tableau, Linux, Java, Kubernetes, Computer Vision",3,1,Technology
36995.0,Research Scientist,0,3,Finland,0,0,"Statistics, Git, Data Visualization",0,0,Technology
225984.33,Principal Data Scientist,3,2,Germany,2,50,"PyTorch, SQL, AWS, Spark",1,15,Consulting
88722.0,Data Scientist,1,1,Sweden,0,100,"R, Kubernetes, TensorFlow, Data Visualization",3,3,Government
169764.66,Data Scientist,2,1,Netherlands,2,100,"TensorFlow, AWS, Git, Azure",2,8,Gaming
83381.0,AI Consultant,1,1,Singapore,0,0,"Mathematics, Git, Linux",2,3,Energy
46591.0,Autonomous Systems Engineer,0,0,Japan,1,100,"Python, Data Visualization, Azure",2,1,Real Estate
99604.0,Data Scientist,3,1,Japan,0,50,"PyTorch, Mathematics, Linux",2,11,Education
262339.0,AI Research Scientist,3,3,Norway,2,0,"Spark, Statistics, Tableau, Deep Learning",1,12,Energy
58899.0,Machine Learning Researcher,0,3,Singapore,0,50,"Kubernetes, AWS, NLP, Git",2,1,Consulting
109939.0,Research Scientist,1,3,Denmark,1,100,"SQL, Tableau, PyTorch, NLP, GCP",3,4,Transportation
32587.0,NLP Engineer,0,3,Israel,0,100,"Scala, Docker, Data Visualization",0,0,Real Estate
102069.0,Robotics Engineer,1,1,Norway,1,50,"Scala, Python, GCP, AWS",1,2,Healthcare
153376.0,AI Specialist,3,3,Finland,0,0,"Tableau, Azure, AWS, Data Visualization",2,12,Education
92574.0,Autonomous Systems Engineer,0,1,Switzerland,1,50,"SQL, Mathematics, Linux, Scala, Hadoop",3,1,Education
92858.0,ML Ops Engineer,2,3,Australia,0,50,"Docker, AWS, Computer Vision, MLOps",1,6,Manufacturing
98481.23999999999,Data Scientist,0,0,Germany,2,0,"Docker, Git, Data Visualization",0,1,Manufacturing
66601.0,AI Consultant,2,2,Japan,0,100,"GCP, Linux, R, Scala",2,5,Technology
99818.0,Data Scientist,2,1,South Korea,2,100,"AWS, Spark, Mathematics",2,6,Telecommunications
96240.0,Deep Learning Engineer,2,2,China,2,100,"GCP, Java, PyTorch, Mathematics, Computer Vision",0,8,Technology
84695.12999999999,AI Software Engineer,1,0,Germany,1,100,"Deep Learning, Computer Vision, Tableau, PyTorch",0,2,Gaming
118570.0,Head of AI,2,3,Ireland,2,0,"Python, Hadoop, Azure, Computer Vision",1,8,Healthcare
56276.0,NLP Engineer,1,3,Austria,1,0,"Python, TensorFlow, Linux",3,3,Telecommunications
93369.0,AI Architect,3,2,Ireland,0,0,"Azure, NLP, Scala",0,13,Manufacturing
115634.0,Data Analyst,2,3,South Korea,2,50,"Linux, Hadoop, Spark, Azure",2,9,Retail
215782.0,Machine Learning Engineer,3,3,Switzerland,1,50,"Tableau, SQL, Linux",3,13,Gaming
110858.0,AI Specialist,1,3,Denmark,2,50,"Git, Hadoop, PyTorch, Java",2,4,Energy
77926.0,Autonomous Systems Engineer,0,1,Australia,1,0,"Kubernetes, Data Visualization, Computer Vision, SQL",3,1,Transportation
115976.0,AI Product Manager,3,2,Austria,0,100,"Statistics, GCP, SQL",2,12,Energy
83226.78,Principal Data Scientist,0,2,France,2,50,"TensorFlow, Data Visualization, Kubernetes, Linux",2,1,Manufacturing
73980.26999999999,Computer Vision Engineer,0,1,Germany,2,50,"Statistics, Spark, Data Visualization, Git",0,1,Real Estate
96419.0,AI Consultant,1,2,Norway,0,0,"Docker, Scala, AWS",3,3,Manufacturing
300879.60000000003,Data Analyst,3,0,United Kingdom,1,0,"Kubernetes, Docker, Tableau, Python, Spark",1,13,Media
213785.0,AI Specialist,3,0,Canada,1,100,"SQL, Git, Java, Docker",2,13,Energy
59378.0,AI Software Engineer,0,1,Austria,2,100,"Linux, Scala, PyTorch, Hadoop",3,0,Real Estate
61374.0,AI Architect,0,2,Norway,0,50,"MLOps, Java, Linux",1,1,Consulting
77579.0,Machine Learning Researcher,0,3,Norway,2,50,"MLOps, Kubernetes, Python, Computer Vision",3,0,Retail
61122.0,AI Research Scientist,0,2,Austria,2,50,"Linux, Java, Data Visualization, Tableau",1,0,Manufacturing
53318.0,Machine Learning Engineer,1,0,Israel,0,0,"TensorFlow, Python, GCP, Java",0,3,Healthcare
182747.0,Data Engineer,3,0,Australia,0,100,"R, Hadoop, Data Visualization",0,15,Gaming
138496.0,Head of AI,2,2,Singapore,1,100,"Git, Kubernetes, Hadoop, SQL, Docker",1,5,Telecommunications
79744.0,Machine Learning Engineer,2,1,Israel,0,0,"Mathematics, SQL, PyTorch, Java, MLOps",1,8,Media
133437.0,AI Consultant,3,1,Austria,0,50,"Hadoop, Docker, MLOps",1,13,Automotive
90174.0,AI Architect,0,3,Denmark,0,50,"PyTorch, Mathematics, Tableau",0,1,Technology
87820.0,Data Scientist,2,0,Finland,0,0,"PyTorch, Scala, Computer Vision, Kubernetes",1,7,Transportation
66990.0,Robotics Engineer,1,3,Israel,0,0,"SQL, Scala, AWS, Java, Python",3,3,Education
142820.72999999998,Machine Learning Engineer,2,2,France,0,100,"SQL, Linux, Docker",3,6,Consulting
65892.06,Computer Vision Engineer,0,3,Netherlands,1,0,"Statistics, Hadoop, Spark, GCP",0,1,Gaming
53621.1,AI Product Manager,0,0,France,0,50,"Python, Statistics, Computer Vision, Azure",0,1,Real Estate
70207.0,NLP Engineer,0,1,Singapore,0,50,"Computer Vision, Spark, SQL, Scala",3,1,Healthcare
84101.0,AI Software Engineer,0,2,Switzerland,2,50,"Linux, Kubernetes, GCP",1,0,Telecommunications
57591.0,AI Product Manager,0,2,Singapore,1,0,"PyTorch, SQL, TensorFlow, Kubernetes, Git",3,1,Gaming
45158.0,ML Ops Engineer,0,2,Israel,1,100,"AWS, Hadoop, Tableau, Java, Mathematics",3,1,Education
132585.0,Head of AI,3,0,Finland,0,100,"R, Java, Spark",2,12,Government
115894.34999999999,ML Ops Engineer,1,1,Germany,1,0,"Scala, PyTorch, GCP, Linux, Mathematics",3,2,Finance
212847.0,Head of AI,2,0,Switzerland,1,0,"Scala, Linux, Statistics, Git",0,9,Real Estate
135102.0,AI Architect,3,1,China,0,100,"AWS, Kubernetes, Tableau, Computer Vision, Statistics",2,17,Finance
63685.0,ML Ops Engineer,0,0,Australia,0,0,"Data Visualization, Python, TensorFlow",1,0,Technology
122593.0,AI Consultant,2,3,South Korea,2,100,"TensorFlow, NLP, Java, Deep Learning, Scala",2,7,Telecommunications
107056.0,AI Product Manager,1,2,Norway,1,50,"Data Visualization, Scala, Statistics",3,4,Finance
53318.0,Research Scientist,0,1,Japan,1,50,"Hadoop, GCP, Data Visualization",3,0,Consulting
90704.0,Data Scientist,0,1,Denmark,2,50,"Data Visualization, Computer Vision, Tableau, GCP, Java",0,1,Healthcare
125671.0,Principal Data Scientist,2,1,Norway,0,0,"Git, Spark, MLOps, NLP, Python",3,7,Healthcare
62031.0,Research Scientist,1,3,Ireland,0,50,"MLOps, Linux, Computer Vision, Git",3,4,Healthcare
200508.75,Data Engineer,3,1,Netherlands,2,0,"SQL, GCP, PyTorch, TensorFlow, Python",2,17,Automotive
69220.0,AI Software Engineer,1,2,Singapore,0,100,"Hadoop, PyTorch, Scala, TensorFlow",1,2,Healthcare
80383.0,Research Scientist,0,0,Norway,0,0,"TensorFlow, Kubernetes, Computer Vision",1,0,Education
175527.0,Head of AI,2,1,Norway,0,100,"Tableau, Hadoop, Azure, Data Visualization",3,6,Media
165116.25,Autonomous Systems Engineer,3,0,Netherlands,0,100,"Java, PyTorch, Linux, Deep Learning, Computer Vision",0,14,Education
305621.0,Research Scientist,3,3,Norway,1,100,"MLOps, Docker, Java, Azure, Statistics",0,19,Energy
219490.83,Robotics Engineer,3,2,Germany,1,0,"R, SQL, PyTorch",3,11,Finance
33959.0,AI Consultant,0,1,South Korea,0,0,"GCP, MLOps, Computer Vision, Data Visualization",0,1,Gaming
312602.80000000005,AI Product Manager,3,3,United Kingdom,2,0,"Hadoop, Tableau, Mathematics, SQL, AWS",3,16,Energy
99872.37,Principal Data Scientist,1,1,Germany,2,50,"Statistics, Mathematics, SQL, TensorFlow",3,2,Technology
80376.0,Computer Vision Engineer,2,3,South Korea,1,50,"R, Tableau, Java",1,5,Automotive
45147.0,Principal Data Scientist,0,2,Japan,1,100,"Python, Computer Vision, Git",1,0,Gaming
46236.0,Computer Vision Engineer,1,3,Israel,0,100,"PyTorch, Tableau, Scala, GCP",3,4,Retail
72594.0,Data Engineer,1,1,India,1,100,"Linux, PyTorch, Git, GCP, Java",1,3,Manufacturing
119767.0,Head of AI,2,3,Australia,2,100,"Git, Linux, Python",0,5,Energy
141385.0,Machine Learning Researcher,3,2,Japan,0,0,"PyTorch, Spark, SQL",2,15,Energy
231393.0,Autonomous Systems Engineer,3,0,Canada,2,0,"PyTorch, Java, Tableau, GCP, Azure",0,12,Manufacturing
68333.84999999999,AI Software Engineer,0,0,France,2,100,"NLP, Python, Scala",3,1,Media
60440.0,Robotics Engineer,0,1,India,2,0,"Docker, MLOps, Python, Spark, NLP",1,1,Real Estate
195647.0,Head of AI,2,3,Denmark,2,100,"SQL, Java, Linux",1,9,Energy
298418.0,Data Analyst,3,3,Denmark,2,0,"Python, TensorFlow, AWS, MLOps",2,12,Media
182777.0,Research Scientist,2,3,Norway,1,50,"Kubernetes, Spark, PyTorch",3,6,Consulting
101797.01999999999,AI Research Scientist,1,1,Germany,1,50,"R, NLP, Python",2,3,Telecommunications
94964.72,Machine Learning Engineer,0,2,United Kingdom,2,0,"SQL, Computer Vision, AWS, PyTorch, GCP",2,1,Finance
242125.65,NLP Engineer,3,1,Germany,0,100,"GCP, Linux, Python, TensorFlow, Java",0,12,Energy
99795.0,Autonomous Systems Engineer,0,3,Switzerland,1,100,"Hadoop, Deep Learning, Statistics, Azure",0,1,Telecommunications
114667.0,AI Software Engineer,1,1,Denmark,0,0,"Git, SQL, Python, TensorFlow",0,4,Consulting
128576.0,Robotics Engineer,1,1,Denmark,2,50,"Hadoop, PyTorch, Linux",1,4,Automotive
70313.48999999999,ML Ops Engineer,0,1,Germany,0,0,"Spark, Hadoop, GCP, Deep Learning, Statistics",2,1,Telecommunications
101978.0,Autonomous Systems Engineer,1,0,United States,0,0,"Java, GCP, SQL, MLOps",2,3,Media
353726.0,AI Research Scientist,3,2,Switzerland,1,100,"Kubernetes, Java, Scala, Computer Vision",3,13,Manufacturing
95186.0,AI Architect,3,0,Austria,0,100,"PyTorch, Kubernetes, Linux, Computer Vision",2,18,Retail
133855.0,AI Specialist,2,3,Singapore,0,0,"SQL, Python, GCP, R",3,8,Gaming
162221.0,Head of AI,2,3,Australia,2,50,"MLOps, R, Tableau",3,9,Energy
124709.0,ML Ops Engineer,3,0,Canada,0,100,"Docker, Python, TensorFlow, Statistics, PyTorch",0,19,Energy
68770.26,Data Scientist,0,1,France,1,50,"PyTorch, Kubernetes, Mathematics, GCP, Linux",1,0,Automotive
59227.0,AI Consultant,1,3,Finland,0,50,"Java, PyTorch, TensorFlow",0,3,Consulting
191741.0,NLP Engineer,3,2,China,2,0,"SQL, R, Linux, AWS, TensorFlow",3,11,Transportation
125762.0,Computer Vision Engineer,3,3,Japan,1,0,"NLP, R, Hadoop, TensorFlow, Spark",0,14,Manufacturing
100678.0,AI Software Engineer,1,0,United States,0,100,"Deep Learning, Hadoop, R",3,4,Automotive
117568.0,Machine Learning Engineer,2,1,Israel,2,100,"Python, Spark, Docker, AWS",2,9,Telecommunications
134632.0,Autonomous Systems Engineer,3,1,China,0,100,"Scala, Python, NLP",3,17,Gaming
106560.0,Robotics Engineer,1,2,Switzerland,0,50,"PyTorch, Deep Learning, Computer Vision, NLP",1,2,Telecommunications
94044.0,AI Software Engineer,0,1,United States,2,100,"Docker, TensorFlow, AWS",3,1,Healthcare
79076.0,AI Research Scientist,2,0,Japan,1,50,"SQL, Git, Statistics, PyTorch, Java",1,6,Government
198743.0,AI Software Engineer,3,3,Canada,1,50,"Git, Azure, Java",2,19,Manufacturing
97175.0,Deep Learning Engineer,2,0,Japan,1,50,"Java, Linux, Data Visualization, R",2,8,Telecommunications
64832.0,AI Architect,1,1,Austria,0,50,"Java, Python, Data Visualization, Kubernetes",1,2,Consulting
143835.0,Data Engineer,2,3,Singapore,0,50,"Python, TensorFlow, Computer Vision, Hadoop, Kubernetes",1,5,Education
181246.0,Data Scientist,2,2,Denmark,1,0,"TensorFlow, Python, Tableau, Hadoop",3,9,Manufacturing
46950.0,Principal Data Scientist,1,3,Ireland,0,100,"Docker, SQL, GCP, Scala, Git",0,2,Government
84808.0,AI Consultant,2,2,Japan,0,0,"Java, Hadoop, AWS, Mathematics, Deep Learning",3,7,Consulting
153304.0,AI Architect,2,3,Singapore,2,0,"Linux, AWS, Git, Python",3,7,Real Estate
187668.0,Data Analyst,3,1,Singapore,1,0,"Python, Data Visualization, Mathematics",2,14,Manufacturing
72769.0,AI Specialist,1,2,Ireland,1,50,"Python, TensorFlow, Linux, Java, Kubernetes",1,4,Transportation
222757.0,Research Scientist,3,0,Singapore,0,0,"Docker, Git, MLOps",2,10,Real Estate
160302.0,Data Engineer,3,1,Norway,0,0,"Mathematics, Scala, NLP, SQL",3,11,Retail
78913.0,NLP Engineer,1,2,India,2,100,"PyTorch, Scala, Python",0,2,Energy
265027.23,Research Scientist,3,3,Netherlands,1,50,"AWS, Mathematics, NLP, Linux",2,18,Telecommunications
175559.0,Research Scientist,2,3,Denmark,1,0,"SQL, Data Visualization, MLOps, Java",0,8,Telecommunications
141569.0,Computer Vision Engineer,2,3,Canada,1,50,"Azure, Kubernetes, Docker, Computer Vision, Spark",1,6,Government
192925.97999999998,NLP Engineer,2,0,France,2,100,"Kubernetes, Scala, Mathematics, NLP",1,7,Finance
88878.0,Data Analyst,1,0,Japan,2,0,"Deep Learning, Hadoop, NLP",2,4,Real Estate
118900.07999999999,ML Ops Engineer,2,3,Germany,0,0,"Azure, Python, NLP, Git, TensorFlow",2,6,Consulting
84728.0,Head of AI,1,0,Singapore,0,100,"Python, TensorFlow, Scala",2,3,Healthcare
97260.0,Research Scientist,3,0,Austria,1,100,"Azure, Scala, Statistics",1,17,Manufacturing
69936.0,Machine Learning Researcher,1,3,Singapore,0,0,"Kubernetes, AWS, Deep Learning, R, Spark",0,4,Energy
75400.0,Data Engineer,1,1,South Korea,2,0,"Computer Vision, MLOps, Docker, Azure",1,3,Transportation
107195.0,ML Ops Engineer,0,3,Denmark,2,0,"AWS, PyTorch, Tableau, Computer Vision",3,0,Retail
75537.0,Data Scientist,2,0,South Korea,1,100,"Hadoop, Mathematics, Scala, PyTorch",0,8,Real Estate
